id_abbonamento,durata,costo,tipo,id_sottoscrizione,data_inizio,data_fine,FK_Utente,FK_Abbonamento,id_utente,username,email,lingua,nome,sesso,data_di_nascita,indirizzo,tfa,steamid,FK_Statistiche
1,1,5.99,CSGO,9688,2017-08-29,2018-08-29,13864,1,13864,Edd3,Bridie_Kuhlman51@gmail.com,en_US,Karianne Cronin,f,1972-05-10,493 Elliott Village,1,0:0:45332079,19981
4,12,39.99,CSGO,9689,2016-03-07,2016-04-07,9248,4,9248,Calista_Roob,Laisha12@hotmail.com,uk,Bonnie MacGyver,m,1982-04-09,851 Braun Summit,0,1:1:98590853,22773
1,1,5.99,CSGO,9691,2017-02-02,2017-05-02,7576,1,7576,Hermann5,Monty.Abshire@yahoo.com,de_CH,Mario Gorczany,m,1970-12-23,54745 Paolo Circles,1,0:0:73271280,16683
13,1,9.99,premium,9692,2017-09-20,2018-03-20,1452,13,1452,Rosie9,Jarod.Bogisich23@gmail.com,nep,Jane Bashirian,f,1989-08-12,1899 Saige Forge,0,1:1:103558124,4637
13,1,9.99,premium,9693,2016-01-24,2017-01-24,5525,13,5525,Sophia.Koelpin30,Rey_Deckow41@hotmail.com,en_au_ocker,Kody Padberg,m,1973-03-24,5802 Eldred Trail,0,0:0:90216640,19310
4,12,39.99,CSGO,9694,2016-01-21,2016-02-21,16232,4,16232,Chanelle.Von11,Madge_Schamberger@yahoo.com,en,Maverick Davis,m,1987-11-03,367 Annabell Underpass,0,1:1:91399696,14657
1,1,5.99,CSGO,9695,2017-07-18,2017-08-18,9709,1,9709,Arne_Howe,Stone66@yahoo.com,it,Shaina Auer,m,1961-04-15,0108 Peggie Island,1,0:0:68212474,23398
1,1,5.99,CSGO,9697,2018-11-10,2019-05-10,13980,1,13980,Demetrius_Kessler,Leonard_Bergnaum@yahoo.com,en_IE,Jimmy Torp,m,1977-07-19,060 Geovany Mission,1,0:0:26147483,11832
13,1,9.99,premium,9698,2016-06-27,2017-06-27,15402,13,15402,Chet.Mann,Carolina_Kessler50@hotmail.com,it,Antone Mueller,m,1996-08-14,147 Neva Isle,0,1:1:36217915,21637
1,1,5.99,CSGO,9699,2016-06-09,2016-12-09,11376,1,11376,Beau0,Claudia68@gmail.com,tr,Osbaldo Stracke,f,1999-03-11,3540 Veum Squares,1,0:0:47624030,5033
13,1,9.99,premium,9701,2018-04-28,2019-04-28,7725,13,7725,Priscilla.Howe,Ryder.Gulgowski@yahoo.com,es_MX,Sigurd Reichert,m,1965-03-25,58861 Kub Expressway,0,1:1:15859421,16287
1,1,5.99,CSGO,9702,2018-06-05,2019-06-05,678,1,678,Jacynthe.Doyle58,Hollie.Sauer55@gmail.com,es_MX,Kasandra Nader,f,1997-04-24,68710 Carroll Lake,1,0:0:93150197,3153
1,1,5.99,CSGO,9703,2018-09-26,2019-09-26,16194,1,16194,Julie_Marvin71,Brandyn19@hotmail.com,es_MX,Ned Medhurst,f,1969-05-02,0832 Everett Square,0,1:1:35208820,5228
4,12,39.99,CSGO,9704,2017-07-05,2017-08-05,14562,4,14562,Trever_Runte45,Della.Bradtke82@gmail.com,cz,Judy Mante,m,1983-08-02,2284 Eloy Throughway,1,0:0:25760131,24765
13,1,9.99,premium,9705,2018-01-05,2018-07-05,16686,13,16686,Bernadette.Mitchell,Kenny28@gmail.com,ru,Chadd Hamill,m,1991-08-11,42748 Julian Estate,0,0:0:79261640,24496
1,1,5.99,CSGO,9706,2017-10-04,2017-11-04,11150,1,11150,Dariana.Dickinson,Blake.Streich69@gmail.com,en_au_ocker,Edison Labadie,f,1968-11-23,449 Bashirian Oval,1,1:1:89102433,19309
1,1,5.99,CSGO,9707,2018-08-11,2018-09-11,8728,1,8728,Cristina.Hermiston,Candida36@gmail.com,en,Sarah Little,m,1996-07-23,913 Kihn Corners,1,0:0:109454334,9740
7,6,29.94,PUBG,9708,2017-04-15,2017-10-15,4803,7,4803,Fredy87,Haylee93@yahoo.com,es_MX,Lucio Roberts,m,1979-05-07,952 Luis Locks,0,0:0:78477191,2630
3,6,29.94,CSGO,9709,2017-00-09,2017-01-09,12807,3,12807,Lynn28,Pedro59@gmail.com,ge,Cooper Kunze,f,1975-05-13,62426 Clementine Forges,0,1:1:14683622,19653
1,1,5.99,CSGO,9710,2017-09-03,2017-10-03,340,1,340,Gabriella_Wisoky,Lela_Rowe@hotmail.com,es,Sallie Runolfsdottir,f,1962-04-22,89076 Lisa Prairie,1,0:0:42226566,2322
13,1,9.99,premium,9711,2017-05-20,2018-05-20,9508,13,9508,Gilberto11,Grant37@yahoo.com,fr_CA,Lauretta Ortiz,m,1997-04-30,444 Fermin Islands,0,1:1:62456534,19717
4,12,39.99,CSGO,9712,2018-01-12,2018-04-12,464,4,464,Johnson_Becker,Dessie95@hotmail.com,zh_CN,Jose Torp,m,1996-07-28,5579 Ansel Prairie,1,0:0:79512915,495
1,1,5.99,CSGO,9715,2016-00-29,2016-01-29,6065,1,6065,Vincenzo22,Brannon.Mann@hotmail.com,de,Dorcas Cassin,f,1995-04-16,3086 Walsh Glen,0,1:1:49285543,18453
4,12,39.99,CSGO,9716,2016-03-13,2016-04-13,10730,4,10730,Dayton10,Jedediah_Wunsch@yahoo.com,pt_BR,Jerel Baumbach,m,1981-06-25,0877 April Ranch,1,1:1:20260132,11331
1,1,5.99,CSGO,9717,2017-10-05,2018-04-05,14301,1,14301,Wilbert43,Madge_Johnston2@gmail.com,en_IE,Mac Ziemann,m,1965-04-11,99575 Connelly Ramp,1,1:1:96099778,6517
13,1,9.99,premium,9718,2017-07-06,2018-01-06,12139,13,12139,Kiarra.Jast,Geovanni48@hotmail.com,es_MX,Estel Marquardt,m,1972-09-10,24784 Cormier Spurs,0,0:0:48505999,17824
4,12,39.99,CSGO,9719,2016-02-13,2016-03-13,11439,4,11439,Brenden.Paucek39,Janis_Mosciski@hotmail.com,en_GB,Doris Ernser,m,1982-05-01,49778 Labadie Dale,1,0:0:54471323,11542
7,6,29.94,PUBG,9720,2017-01-08,2017-07-08,12013,7,12013,Nettie83,Darion_Stracke@yahoo.com,fr,Eliezer Durgan,m,1978-06-18,6139 Oceane Prairie,0,0:0:61781700,12961
7,6,29.94,PUBG,9721,2018-01-04,2018-04-04,3638,7,3638,Aidan_Flatley16,Clarissa46@yahoo.com,uk,Caterina Wilderman,f,1978-03-25,012 Eulah Causeway,1,1:1:49073039,489
1,1,5.99,CSGO,9722,2016-09-02,2016-10-02,2957,1,2957,Keenan.Schimmel,Alverta_Gusikowski@hotmail.com,pt_BR,Brenda Kuhic,m,1978-07-10,944 Harley Gateway,1,1:1:53959549,3163
3,6,29.94,CSGO,9723,2016-07-28,2016-08-28,2090,3,2090,Guido_Koch47,Wilhelm54@gmail.com,en_GB,Garrison Kuhn,m,1968-12-18,8850 Kautzer Points,0,0:0:48162304,553
13,1,9.99,premium,9724,2017-02-24,2018-02-24,4674,13,4674,Kassandra_Kling5,Arden_Bashirian59@yahoo.com,en_AU,Abelardo Nader,f,1989-11-30,099 Penelope Crossing,0,0:0:97662487,4921
7,6,29.94,PUBG,9725,2017-09-27,2018-03-27,1290,7,1290,Tommie.McLaughlin,Fermin.Daniel18@hotmail.com,zh_TW,Nash Hills,f,1971-12-22,26015 Antone Oval,0,0:0:27192314,859
10,3,17.97,D2,9726,2016-07-05,2016-10-05,11123,10,11123,Ashlynn18,Viola13@hotmail.com,es,Lazaro Corkery,f,1984-07-18,601 Weimann Glens,0,0:0:100074657,15946
10,3,17.97,D2,9727,2016-06-00,2016-09-00,12389,10,12389,Manley.Schumm74,Tatyana_Corwin14@hotmail.com,en_IND,Winona Rempel,f,1993-10-09,252 Steuber Ferry,1,1:1:61669764,13451
1,1,5.99,CSGO,9728,2016-11-01,2017-11-01,11541,1,11541,Eleanore_Kiehn,Dorris_Goldner63@hotmail.com,it,Enos Abbott,m,1986-11-29,9588 Adrianna Stream,0,0:0:20317150,17013
7,6,29.94,PUBG,9729,2017-06-29,2017-09-29,8970,7,8970,Don24,Nelson.Wehner99@hotmail.com,ko,Micah Torp,m,1987-02-08,76638 Kshlerin Row,0,1:1:11834670,9760
2,3,17.97,CSGO,9731,2016-08-24,2016-09-24,8975,2,8975,Mariane.Hickle4,Lucienne.Rolfson28@hotmail.com,ru,Fae Bruen,f,1974-10-04,028 Madge Light,0,0:0:69700171,15030
1,1,5.99,CSGO,9732,2018-10-17,2019-04-17,3051,1,3051,Letha_Kunde,Austen91@hotmail.com,nb_NO,Kathryne Klocko,f,1994-11-28,6078 Feeney Vista,1,1:1:28275691,4361
1,1,5.99,CSGO,9733,2016-08-23,2016-09-23,8733,1,8733,Zackery_Schuster82,Barbara74@hotmail.com,en_BORK,Andy Carter,f,1970-09-28,2842 Greta Harbor,0,1:1:41471435,21870
4,12,39.99,CSGO,9734,2017-01-17,2017-02-17,10663,4,10663,Corene27,Myrtis62@hotmail.com,zh_CN,Naomie Nader,m,1970-05-09,9771 Jayde Summit,1,1:1:25571782,23696
13,1,9.99,premium,9735,2018-09-19,2019-09-19,5850,13,5850,Anne_Daniel,Dovie65@yahoo.com,nep,Clark Zulauf,m,1971-09-26,15816 Mertz Valleys,0,1:1:108408538,21065
7,6,29.94,PUBG,9737,2016-08-22,2017-02-22,8095,7,8095,Haylie39,Allie.McKenzie15@gmail.com,pl,Kiarra Stoltenberg,f,1983-07-11,07756 Ziemann Ferry,0,1:1:36254675,16816
7,6,29.94,PUBG,9738,2018-06-22,2018-09-22,10321,7,10321,Callie.Leannon,Dalton_Kirlin@hotmail.com,vi,Mauricio Dare,f,1976-07-20,660 Maiya Island,0,1:1:93031003,20972
13,1,9.99,premium,9739,2017-08-20,2018-02-20,14389,13,14389,Lorenza_Heller71,Llewellyn85@yahoo.com,en_US,Iva Zemlak,m,1982-07-17,848 Jenkins Squares,0,0:0:13903938,24694
7,6,29.94,PUBG,9740,2017-11-03,2018-05-03,3269,7,3269,Kaya7,Jane43@yahoo.com,en_GB,Marta Bogisich,m,1971-09-01,78826 Reinger Ramp,1,1:1:88158418,2833
13,1,9.99,premium,9741,2018-04-20,2018-10-20,15878,13,15878,Esteban_Wolf,Cornelius.Batz68@yahoo.com,fa,Gregoria Larkin,f,1985-07-01,33937 Muriel Trail,0,1:1:71202920,11106
13,1,9.99,premium,9742,2018-10-15,2019-04-15,11011,13,11011,Justice_Veum,Jayson_Jacobi@yahoo.com,en_GB,Nora Lockman,m,1974-06-24,129 Hilbert Trafficway,0,1:1:86461285,21585
1,1,5.99,CSGO,9743,2018-01-17,2018-02-17,11276,1,11276,Reva33,Nellie82@yahoo.com,ko,Casper Jakubowski,m,1993-12-09,6167 Hal Harbor,0,1:1:69383549,21190
13,1,9.99,premium,9744,2017-10-14,2018-10-14,7052,13,7052,Derick.Schulist93,Casper.Buckridge11@hotmail.com,en_au_ocker,Giles Champlin,f,1964-08-12,13284 Brando Pike,1,0:0:74378487,16043
2,3,17.97,CSGO,9746,2016-05-21,2016-06-21,8283,2,8283,Murphy_Fritsch83,Kali_Kuvalis33@gmail.com,en_IND,Kiley Heller,m,1973-06-29,108 Aufderhar Lights,1,0:0:58613831,8295
1,1,5.99,CSGO,9748,2016-11-05,2017-11-05,5792,1,5792,Watson.Gleason,Lorenzo_Cruickshank@gmail.com,en_IE,Genesis Reinger,f,1965-02-13,57161 Kunze Underpass,0,0:0:59251441,17094
2,3,17.97,CSGO,9750,2018-03-07,2018-04-07,11719,2,11719,Ashlee.Mann99,Donato.Hane52@hotmail.com,en,Billy Torp,m,1990-12-28,6734 Kunde Crossroad,0,0:0:32316568,5333
1,1,5.99,CSGO,9751,2017-02-03,2018-02-03,5505,1,5505,Erik_Jakubowski,Eldon_Gottlieb@yahoo.com,ge,Kailyn Mueller,m,1983-12-10,935 Boyle Parkways,0,1:1:22983011,17345
4,12,39.99,CSGO,9752,2018-10-14,2019-01-14,9493,4,9493,Ericka_Quigley66,Ron_Senger53@gmail.com,fr,Mckenzie Doyle,f,1983-08-30,982 Archibald Road,1,0:0:23629918,20740
1,1,5.99,CSGO,9753,2016-03-03,2017-03-03,13759,1,13759,Terrill.Stiedemann42,Bertrand_Runolfsson94@hotmail.com,de,Santa Feeney,m,1984-05-19,0164 Frank Ranch,1,1:1:94070719,18698
1,1,5.99,CSGO,9754,2017-07-04,2017-08-04,10055,1,10055,Gabrielle.Hessel54,Jimmie.Wiegand27@yahoo.com,en_IND,Hermann Gutkowski,f,1986-09-11,86501 Zakary Mountain,1,0:0:27308548,16003
1,1,5.99,CSGO,9755,2017-04-10,2017-05-10,6460,1,6460,Morris_Schmeler,Juston55@gmail.com,it,Adam Larkin,m,1995-06-05,132 Gerhold Curve,1,0:0:14450692,23380
1,1,5.99,CSGO,9756,2017-11-28,2018-05-28,2798,1,2798,Terrance.Goldner16,Leif53@hotmail.com,en_IE,Ali Borer,m,1965-02-05,14478 Jaskolski Plains,1,0:0:107803568,1220
1,1,5.99,CSGO,9757,2017-05-17,2018-05-17,11629,1,11629,Louie92,Jerod.Effertz@gmail.com,ko,Lucienne Ziemann,f,1981-05-22,87566 Reynolds Villages,1,1:1:24326722,8822
13,1,9.99,premium,9758,2018-02-23,2019-02-23,6264,13,6264,Ubaldo.Pollich78,Gaston28@yahoo.com,az,Era Schultz,m,1966-05-19,47232 Bernard Glens,0,0:0:32045872,17336
1,1,5.99,CSGO,9759,2016-06-18,2017-06-18,11335,1,11335,Delmer_Lockman,Gwen_Dach50@hotmail.com,ru,Ewell Mohr,f,1982-06-03,23006 Bayer Springs,1,1:1:67775775,13766
7,6,29.94,PUBG,9760,2016-02-08,2016-08-08,16843,7,16843,Kiera76,Elwyn_Bednar69@yahoo.com,pl,Dianna Hagenes,f,1982-09-08,5022 Rudolph Spurs,0,0:0:103673958,20669
1,1,5.99,CSGO,9761,2016-02-20,2016-05-20,16038,1,16038,Melisa.Bernier73,Sophia.Kunde78@yahoo.com,zh_TW,Vivianne Bosco,f,1992-03-01,088 Champlin Ramp,1,1:1:34372112,14094
1,1,5.99,CSGO,9762,2017-04-20,2017-10-20,9240,1,9240,German.Schamberger44,Omari59@yahoo.com,fr,Gardner Barrows,m,1961-07-21,8221 Jennie Crescent,1,1:1:67391039,13533
2,3,17.97,CSGO,9763,2017-02-24,2017-03-24,5585,2,5585,Bud94,Afton_Erdman@yahoo.com,id_ID,Enrique Kilback,m,1969-09-16,7305 Matt Way,1,1:1:48177478,9275
3,6,29.94,CSGO,9764,2016-02-01,2016-03-01,7216,3,7216,Wilburn.Goyette,General.Von@gmail.com,de,Marcellus Gutkowski,m,1992-12-19,865 Gerhold Fork,1,0:0:74811722,19768
1,1,5.99,CSGO,9765,2016-10-29,2017-04-29,2898,1,2898,Alex_Parisian10,Ulices_Rosenbaum@hotmail.com,fr_CA,Adolph Hansen,m,1968-09-16,58223 Stark Rapid,1,0:0:18342293,1576
7,6,29.94,PUBG,9766,2017-04-19,2017-10-19,16131,7,16131,Carmen93,Layne34@yahoo.com,nb_NO,Timothy Schuppe,f,1971-05-20,9784 Herbert Route,0,0:0:54381390,13924
2,3,17.97,CSGO,9767,2017-11-02,2017-12-02,4777,2,4777,Dayana18,Luciano.Littel@yahoo.com,sk,Neil Corwin,m,1980-03-31,18735 Lavonne Parkway,1,0:0:67365899,4350
4,12,39.99,CSGO,9769,2018-10-01,2019-01-01,4902,4,4902,Demarcus.Robel,Jacky_Runte20@gmail.com,de_CH,Judah Emard,f,1977-01-19,669 Miller Estates,1,1:1:42027137,12335
10,3,17.97,D2,9770,2016-08-00,2016-11-00,16228,10,16228,Jaylan_Kirlin,Adeline32@gmail.com,ge,Rosalinda Parker,m,1964-11-18,4458 Cummerata Flat,0,1:1:28271565,6779
4,12,39.99,CSGO,9771,2016-00-10,2016-03-10,3311,4,3311,Electa_Rodriguez0,Duane.Collins85@hotmail.com,es_MX,Hazel Leffler,m,1970-09-26,58104 Sarai Track,1,1:1:82206066,21
2,3,17.97,CSGO,9772,2016-08-25,2016-09-25,15368,2,15368,Ashly28,Jakayla.Brekke21@hotmail.com,de,Delphine Wisoky,f,1990-05-18,413 Maureen Rest,0,0:0:62211553,15584
1,1,5.99,CSGO,9773,2018-11-02,2019-11-02,10495,1,10495,Grayce_Kuhlman94,Alysa_Farrell28@gmail.com,zh_CN,Nya Sawayn,m,1998-09-24,72528 Kovacek Parks,1,0:0:54023501,14883
1,1,5.99,CSGO,9774,2016-00-29,2016-12-29,2592,1,2592,Ericka_Boehm62,Sabrina_Herzog77@yahoo.com,it,Kris Weimann,m,1974-01-13,81889 Runte Common,1,1:1:45088306,362
10,3,17.97,D2,9775,2016-10-14,2017-01-14,11902,10,11902,Lucinda.Harris,Marilou40@yahoo.com,en_CA,Mateo Ullrich,m,1979-05-08,089 Connelly Pass,1,1:1:104570461,12713
7,6,29.94,PUBG,9776,2018-04-09,2018-07-09,9733,7,9733,Kameron.Emard,Nayeli96@yahoo.com,cz,Gabriella Torphy,m,1971-01-01,27344 Marisol Port,1,0:0:11820725,1831
1,1,5.99,CSGO,9777,2016-00-11,2016-03-11,16971,1,16971,Shannon90,Caitlyn.DuBuque31@hotmail.com,it,Carmine Jakubowski,f,1997-04-20,7592 Johan Plains,1,0:0:56349519,22444
1,1,5.99,CSGO,9778,2018-00-14,2018-01-14,1585,1,1585,Derick_Ernser16,Sheila_Boyle@hotmail.com,nl,Bryana Watsica,f,1961-02-20,29525 McCullough Grove,0,0:0:71008062,3569
1,1,5.99,CSGO,9779,2016-05-26,2016-11-26,15804,1,15804,Otha.Swift29,Magdalen.Champlin11@yahoo.com,fr_CA,Green Jones,m,1965-03-19,23110 Zieme Cliffs,0,0:0:88286240,21101
13,1,9.99,premium,9780,2016-10-16,2017-10-16,11754,13,11754,Anthony.Predovic75,Leanna.Heller66@yahoo.com,cz,Jacky Quigley,m,1976-06-04,72865 Woodrow Hollow,0,1:1:29731429,17441
4,12,39.99,CSGO,9781,2016-00-04,2016-03-04,1491,4,1491,Elmira23,Damien.Pacocha14@gmail.com,en_CA,Harrison Tillman,f,1986-08-31,262 Rowe Haven,1,0:0:81316481,3414
7,6,29.94,PUBG,9782,2018-06-22,2018-12-22,7102,7,7102,Dameon.Kris22,Brandi.Renner22@hotmail.com,fr_CA,Kraig Sanford,m,1982-08-10,577 Hazel Green,0,0:0:30955761,15758
1,1,5.99,CSGO,9783,2017-02-21,2017-03-21,7230,1,7230,Alaina20,Floyd21@hotmail.com,pt_BR,Torrance Abbott,m,1978-06-16,441 Gusikowski Lodge,1,0:0:31093754,11332
1,1,5.99,CSGO,9784,2016-11-10,2017-05-10,14532,1,14532,Albina35,General18@hotmail.com,sk,Wava Wehner,m,1978-10-31,8369 Franecki Causeway,1,1:1:13845853,8658
2,3,17.97,CSGO,9785,2016-06-23,2016-07-23,2113,2,2113,Annamarie67,Wilma.Shanahan70@gmail.com,fr,Morris Kunde,m,1998-12-09,2611 Cedrick View,1,0:0:15959004,2145
10,3,17.97,D2,9786,2018-04-06,2018-07-06,7163,10,7163,Toby.Heathcote,Zola73@yahoo.com,nl,Izabella Homenick,m,1979-11-15,07145 Jaskolski Squares,0,0:0:71191651,24607
1,1,5.99,CSGO,9787,2018-05-20,2018-08-20,12475,1,12475,Bradley_Wisozk53,Cory.Shields@gmail.com,ko,Piper Mann,m,1960-08-31,243 Doyle Rapid,1,1:1:34268312,17993
1,1,5.99,CSGO,9788,2017-00-04,2017-03-04,12903,1,12903,Delaney78,Karine.Rice52@hotmail.com,nb_NO,Kyleigh Effertz,m,1985-04-26,05429 Brandy Ridge,0,1:1:60916033,21198
10,3,17.97,D2,9789,2018-05-00,2018-08-00,545,10,545,Carlotta_Ziemann77,Timmy.Gerhold63@hotmail.com,pl,Ebba Goldner,m,1966-05-14,11507 Griffin Shores,0,0:0:102023622,1133
1,1,5.99,CSGO,9790,2018-06-16,2019-06-16,12889,1,12889,Krystel95,Ferne.Gutmann@yahoo.com,tr,Wilfrid Bashirian,f,1988-11-26,272 Felipa Circles,1,0:0:71043642,14168
2,3,17.97,CSGO,9793,2017-06-16,2017-07-16,11349,2,11349,Deanna30,Filiberto90@yahoo.com,uk,Lucie Stroman,m,1960-04-20,7186 Chanelle Isle,0,1:1:35343174,21269
7,6,29.94,PUBG,9794,2017-08-05,2018-02-05,5640,7,5640,Geovany_Marks32,Coleman_Connelly@gmail.com,it,Jeffery Crist,m,1998-12-26,74388 Bert Key,1,0:0:73592685,19101
3,6,29.94,CSGO,9795,2017-07-25,2017-08-25,3347,3,3347,Carey3,Riley18@yahoo.com,en,Violette Rutherford,f,1969-05-09,913 Schmidt Overpass,1,0:0:45143959,935
10,3,17.97,D2,9796,2018-05-17,2018-08-17,5988,10,5988,Amara53,Christophe_Graham89@hotmail.com,it,Agustina Armstrong,m,1991-09-11,950 Makenna Spring,1,1:1:50533176,21451
2,3,17.97,CSGO,9797,2017-05-13,2017-06-13,3466,2,3466,Dylan73,Korey.Stamm@yahoo.com,es_MX,Trevion Kris,m,1962-04-03,1369 Kyler Ridge,1,0:0:65353408,1280
13,1,9.99,premium,9798,2018-08-01,2019-02-01,818,13,818,Roxanne21,Cassandra_Donnelly@yahoo.com,fr_CA,Devonte Roob,f,1994-10-26,7194 O'Hara Harbors,1,1:1:92384812,838
4,12,39.99,CSGO,9799,2017-06-11,2017-09-11,14352,4,14352,Willow.Weber7,Oda_Hickle53@hotmail.com,ru,Lenora Schumm,f,1994-11-11,4373 Pacocha Summit,0,1:1:90981660,20630
1,1,5.99,CSGO,9800,2016-08-04,2017-08-04,14575,1,14575,Paul66,Wallace49@gmail.com,en_IE,Jeanie Mosciski,f,1970-08-29,2577 Christiana Crest,0,1:1:27585906,20496
13,1,9.99,premium,9801,2017-10-08,2018-04-08,5197,13,5197,Adah_Oberbrunner85,Dario.Kovacek50@hotmail.com,de,Scarlett Lemke,f,1965-10-26,33446 Maddison Isle,1,0:0:48902965,7935
3,6,29.94,CSGO,9802,2017-10-04,2017-11-04,8150,3,8150,Gladyce.Wisoky,Rogers_Gerhold36@gmail.com,en_GB,Brent Veum,f,1984-02-29,81822 Alejandrin Motorway,0,1:1:42508529,18680
1,1,5.99,CSGO,9803,2017-09-29,2017-12-29,8200,1,8200,Vivienne.Crooks89,Keegan_Carroll28@hotmail.com,vi,Winston Jaskolski,f,1966-04-09,30521 Olen Brooks,1,1:1:63623256,21700
1,1,5.99,CSGO,9804,2016-08-06,2017-02-06,6842,1,6842,Johnnie42,Raymundo55@gmail.com,en_CA,Kara Tremblay,m,1981-12-30,8114 Larson Ridges,1,1:1:51877149,8446
1,1,5.99,CSGO,9805,2017-02-00,2018-02-00,7882,1,7882,Isac_Schaefer62,Diamond_Kris34@gmail.com,en_CA,Abby Williamson,m,1997-05-18,10345 Walter Village,1,0:0:95011497,5070
2,3,17.97,CSGO,9806,2018-06-29,2018-07-29,14509,2,14509,Deangelo43,Aliza.Stark@yahoo.com,fr_CA,Liana Schultz,m,1970-05-11,59635 Janis Trafficway,1,0:0:33818940,18556
1,1,5.99,CSGO,9808,2016-02-19,2016-08-19,10376,1,10376,Cristian7,Yolanda72@hotmail.com,sv,Brady Ankunding,m,1972-05-04,23766 Lueilwitz Plaza,0,0:0:108381581,8896
13,1,9.99,premium,9809,2016-06-10,2017-06-10,5898,13,5898,Leila_Breitenberg61,Dayne_Cole@hotmail.com,es,Godfrey Smith,f,1974-08-31,510 Jacques River,0,0:0:105891380,5130
1,1,5.99,CSGO,9810,2017-04-01,2018-04-01,7131,1,7131,Dashawn9,Lula.Cole37@hotmail.com,es_MX,Sandrine Reynolds,f,1982-05-24,25327 Kianna Locks,1,1:1:63771824,15741
1,1,5.99,CSGO,9812,2018-06-10,2019-06-10,16526,1,16526,Dejuan.Schaefer,Alda.Gleason93@hotmail.com,en_IE,Jackeline Cruickshank,m,1984-03-04,09185 Brendon Streets,0,1:1:99992447,20444
3,6,29.94,CSGO,9813,2016-01-18,2016-02-18,4014,3,4014,Verona35,Jamaal.McClure51@gmail.com,az,Deontae Bergstrom,f,1993-09-20,0095 Mariam Drives,1,1:1:81481987,3946
1,1,5.99,CSGO,9814,2018-05-02,2018-08-02,12411,1,12411,Cristina_Fahey,Dallin_Schumm85@yahoo.com,tr,Deanna Cartwright,f,1990-01-24,6458 Lakin Summit,0,1:1:66078550,13051
1,1,5.99,CSGO,9815,2017-04-18,2017-07-18,11387,1,11387,Alexandrine40,Esta.Davis@yahoo.com,zh_TW,Alec Abshire,f,1980-04-15,269 Kali Ridges,1,1:1:10737229,5722
3,6,29.94,CSGO,9816,2018-04-14,2018-05-14,1685,3,1685,Dion10,Narciso67@gmail.com,zh_CN,Julia Morissette,f,1970-08-24,1432 Conn Ports,0,1:1:92107116,3577
13,1,9.99,premium,9817,2017-05-29,2018-05-29,3541,13,3541,Orval46,Olen.Lesch88@yahoo.com,en_IND,Domenick Kunze,f,1964-06-12,415 Drew Port,0,1:1:76028262,2373
1,1,5.99,CSGO,9819,2017-09-20,2018-03-20,9181,1,9181,Bennie.OReilly,Bernard_Schmidt3@hotmail.com,pt_BR,Elvis Bailey,m,1986-12-07,35090 Precious Cove,1,0:0:93842750,9665
1,1,5.99,CSGO,9821,2017-01-13,2018-01-13,3848,1,3848,Sabina.Schiller,Jordane.Zulauf55@hotmail.com,es,Marcelina Ondricka,f,1973-12-25,9097 Caleb Junction,1,0:0:61786823,1003
1,1,5.99,CSGO,9822,2017-02-27,2017-03-27,13299,1,13299,Ollie.Gottlieb37,Declan33@hotmail.com,fa,Kirsten Mosciski,m,1980-06-12,49975 Weissnat Freeway,0,1:1:12529462,7422
13,1,9.99,premium,9824,2017-09-04,2018-09-04,16392,13,16392,Lizzie3,Lamont.Schroeder@gmail.com,sk,Sabrina Jacobi,f,1963-07-06,826 Enos Gardens,0,0:0:83405951,13972
13,1,9.99,premium,9826,2018-02-21,2019-02-21,9729,13,9729,Shana.Hegmann,Barton.Bailey58@yahoo.com,ge,Dewayne Rice,m,1986-01-14,9813 Laurel Islands,1,1:1:68024189,10009
7,6,29.94,PUBG,9827,2018-06-08,2018-09-08,14783,7,14783,Chelsey57,Adeline_Grimes@gmail.com,fr,Maggie Emmerich,f,1987-02-16,64277 Spencer Unions,1,1:1:28116279,10533
2,3,17.97,CSGO,9829,2018-07-17,2018-08-17,16506,2,16506,Martin2,Linda73@gmail.com,vi,Elfrieda Ward,m,1968-06-04,905 Anissa Ramp,1,1:1:64262675,16608
4,12,39.99,CSGO,9830,2017-05-13,2017-08-13,14950,4,14950,Jayson_Murphy,Juvenal46@hotmail.com,zh_CN,Tate Kertzmann,f,1979-11-30,1285 Kovacek Roads,0,0:0:49229633,6414
1,1,5.99,CSGO,9831,2016-06-18,2016-09-18,11819,1,11819,Ford_Dooley67,Sally.Goldner86@gmail.com,nb_NO,Lawson Kunze,m,1966-04-15,309 Rupert Prairie,1,0:0:56112679,14741
7,6,29.94,PUBG,9832,2017-09-13,2017-12-13,14700,7,14700,Marcellus.Kilback,Vida_Larson@gmail.com,fr,Emmett Purdy,f,1995-08-09,366 Schaden Street,1,1:1:89743566,22116
4,12,39.99,CSGO,9833,2018-06-09,2018-07-09,16830,4,16830,Christina.Sporer,Juliana.Reilly4@hotmail.com,zh_TW,Gino Kuhic,f,1999-08-15,2905 Tyrese Ports,1,0:0:16469925,23122
2,3,17.97,CSGO,9834,2018-00-05,2018-01-05,2749,2,2749,Marcellus_Osinski,Boyd14@yahoo.com,ja,Devan Senger,f,1983-08-26,376 Katarina Dam,1,1:1:102865823,1998
1,1,5.99,CSGO,9835,2017-09-21,2017-12-21,8246,1,8246,Shyanne.Hoeger60,Brenden.DAmore@yahoo.com,pt_BR,Isabel Keebler,m,1985-09-03,8856 Moore Spring,0,0:0:99008831,20300
